epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
368,792.047,0.37677,0.2665,0.84225,0.90951,0.69712,0.83365,0.60588,1.06005,0.60884,1.19634,0.000353989,0.000353989,0.000353989
369,794.794,0.36225,0.25595,0.8213,0.88723,0.70029,0.83068,0.59786,1.0415,0.61064,1.21314,0.000353438,0.000353438,0.000353438
370,796.832,0.35918,0.25369,0.82341,0.85284,0.73185,0.83183,0.60232,1.04476,0.6094,1.20532,0.000352888,0.000352888,0.000352888
371,798.897,0.39037,0.2622,0.8232,0.85528,0.74286,0.8434,0.60372,1.07483,0.61585,1.22007,0.000352337,0.000352337,0.000352337
372,801.077,0.34574,0.2473,0.83084,0.90596,0.69804,0.8473,0.59386,1.083,0.61823,1.22512,0.000351787,0.000351787,0.000351787
373,803.139,0.33909,0.25095,0.84246,0.88003,0.69625,0.81987,0.58456,1.07946,0.61661,1.22331,0.000351236,0.000351236,0.000351236
374,805.212,0.41311,0.28195,0.8275,0.84158,0.71658,0.80762,0.55668,1.08801,0.64301,1.23786,0.000350686,0.000350686,0.000350686
375,807.276,0.33265,0.24921,0.80989,0.84183,0.70741,0.8341,0.56017,1.10449,0.6427,1.2351,0.000350135,0.000350135,0.000350135
376,809.325,0.42724,0.30465,0.83039,0.87529,0.67953,0.82709,0.5668,1.08879,0.65182,1.24483,0.000349585,0.000349585,0.000349585
377,811.338,0.40492,0.27225,0.81732,0.86365,0.69675,0.82053,0.55855,1.10048,0.67203,1.27846,0.000349035,0.000349035,0.000349035
378,813.535,0.40934,0.28064,0.82635,0.87922,0.69347,0.82238,0.569,1.09149,0.65726,1.28259,0.000348484,0.000348484,0.000348484
379,815.573,0.3916,0.28365,0.82343,0.89572,0.69153,0.80573,0.56436,1.05045,0.64043,1.26904,0.000347934,0.000347934,0.000347934
380,817.643,0.36987,0.26061,0.83285,0.88669,0.69103,0.80373,0.56023,1.09208,0.66006,1.26381,0.000347383,0.000347383,0.000347383
381,819.691,0.41805,0.28645,0.84149,0.86676,0.69456,0.80377,0.56758,1.06187,0.64605,1.20332,0.000346833,0.000346833,0.000346833
382,821.741,0.45841,0.32655,0.84539,0.90166,0.70224,0.80744,0.57611,1.05336,0.6113,1.27254,0.000346282,0.000346282,0.000346282
383,823.827,0.3276,0.23914,0.80017,0.90688,0.70454,0.81399,0.58271,1.05061,0.63082,1.25081,0.000345732,0.000345732,0.000345732
384,826.052,0.36845,0.26669,0.8198,0.89485,0.70657,0.80061,0.57499,1.08197,0.64498,1.23786,0.000345181,0.000345181,0.000345181
385,828.113,0.41919,0.29264,0.82457,0.9036,0.70023,0.79338,0.57807,1.02318,0.58637,1.20602,0.000344631,0.000344631,0.000344631
386,830.147,0.37521,0.27777,0.82061,0.86749,0.70919,0.80472,0.58845,0.99362,0.56466,1.18087,0.000344081,0.000344081,0.000344081
387,832.186,0.3817,0.27378,0.82116,0.86756,0.70226,0.81657,0.58486,1.01356,0.57889,1.17261,0.00034353,0.00034353,0.00034353
388,834.248,0.31879,0.2525,0.81449,0.81442,0.74259,0.81771,0.57513,1.02077,0.56665,1.17634,0.00034298,0.00034298,0.00034298
389,836.303,0.35816,0.26244,0.79723,0.78051,0.76352,0.83445,0.59042,1.05773,0.58534,1.20769,0.000342429,0.000342429,0.000342429
390,838.359,0.36469,0.27757,0.82833,0.82006,0.73023,0.82507,0.58456,1.06618,0.59046,1.20011,0.000341879,0.000341879,0.000341879
391,840.59,0.36597,0.24626,0.83668,0.79121,0.74837,0.80356,0.56443,1.06518,0.5977,1.18306,0.000341328,0.000341328,0.000341328
392,842.647,0.32854,0.24506,0.84622,0.85989,0.69579,0.80326,0.58307,1.08814,0.62792,1.19425,0.000340778,0.000340778,0.000340778
393,844.716,0.31252,0.2338,0.8206,0.8611,0.70067,0.79448,0.57144,1.08351,0.63084,1.18459,0.000340228,0.000340228,0.000340228
394,846.764,0.33185,0.2422,0.81896,0.86212,0.70522,0.79758,0.56776,1.09937,0.65244,1.20822,0.000339677,0.000339677,0.000339677
395,848.807,0.3605,0.25089,0.80373,0.84816,0.70549,0.81342,0.58465,1.0955,0.64079,1.23991,0.000339127,0.000339127,0.000339127
396,851.015,0.38925,0.25388,0.83573,0.84914,0.71142,0.81845,0.57912,1.08861,0.6097,1.23989,0.000338576,0.000338576,0.000338576
397,853.049,0.37681,0.27369,0.83888,0.85984,0.70021,0.79633,0.56222,1.10591,0.63288,1.27072,0.000338026,0.000338026,0.000338026
398,855.12,0.33744,0.25111,0.80852,0.85248,0.70325,0.78661,0.56583,1.03828,0.59849,1.24209,0.000337475,0.000337475,0.000337475
399,857.153,0.33284,0.24095,0.7921,0.86153,0.70048,0.79072,0.55787,1.02769,0.6059,1.21932,0.000336925,0.000336925,0.000336925
400,859.207,0.37,0.26192,0.8099,0.88429,0.69647,0.80756,0.57749,1.03981,0.61957,1.2324,0.000336374,0.000336374,0.000336374
401,861.334,0.3553,0.27378,0.8278,0.89249,0.69414,0.80324,0.58211,1.05275,0.63072,1.27689,0.000335824,0.000335824,0.000335824
402,863.38,0.32761,0.25309,0.80961,0.83084,0.69348,0.79905,0.58409,1.06708,0.67098,1.2433,0.000335274,0.000335274,0.000335274
403,865.606,0.33719,0.23455,0.81718,0.82511,0.69549,0.79783,0.56987,1.07559,0.67884,1.22417,0.000334723,0.000334723,0.000334723
404,867.659,0.4092,0.28441,0.82863,0.8296,0.70313,0.8092,0.55305,1.0795,0.69333,1.2561,0.000334173,0.000334173,0.000334173
405,869.72,0.31589,0.24598,0.81602,0.82869,0.70007,0.79259,0.54366,1.06543,0.64252,1.19925,0.000333622,0.000333622,0.000333622
406,871.757,0.33262,0.25215,0.81152,0.85009,0.6915,0.78019,0.55243,1.06757,0.6182,1.18868,0.000333072,0.000333072,0.000333072
407,873.812,0.35542,0.25411,0.82479,0.87935,0.68737,0.79858,0.56077,1.06562,0.60787,1.21495,0.000332521,0.000332521,0.000332521
408,875.864,0.35797,0.26742,0.82242,0.86873,0.69238,0.79756,0.5696,1.06435,0.62013,1.25236,0.000331971,0.000331971,0.000331971
409,878.082,0.35114,0.26337,0.81541,0.78675,0.74067,0.80533,0.57406,1.05192,0.60572,1.23526,0.00033142,0.00033142,0.00033142
410,880.149,0.36017,0.26414,0.8168,0.77471,0.70695,0.78917,0.57349,1.07218,0.62974,1.23047,0.00033087,0.00033087,0.00033087
411,882.209,0.36483,0.26762,0.83299,0.86413,0.651,0.7729,0.56878,1.07695,0.62516,1.21463,0.00033032,0.00033032,0.00033032
412,884.283,0.35865,0.25796,0.81973,0.76691,0.70886,0.77815,0.56368,1.02845,0.61077,1.21014,0.000329769,0.000329769,0.000329769
413,886.321,0.41115,0.30266,0.84612,0.86795,0.65669,0.77667,0.55569,1.04035,0.60782,1.23951,0.000329219,0.000329219,0.000329219
414,888.367,0.37781,0.26102,0.82777,0.87965,0.66385,0.77723,0.54751,1.0607,0.61968,1.20938,0.000328668,0.000328668,0.000328668
415,890.589,0.40819,0.27849,0.83098,0.8512,0.73359,0.82422,0.57838,1.06201,0.63312,1.20792,0.000328118,0.000328118,0.000328118
416,892.662,0.32441,0.24141,0.82781,0.89853,0.67501,0.79558,0.56473,1.04159,0.62904,1.18224,0.000327567,0.000327567,0.000327567
417,894.697,0.36168,0.24731,0.83799,0.89859,0.71105,0.83354,0.59175,1.03866,0.62247,1.16546,0.000327017,0.000327017,0.000327017
418,896.771,0.36496,0.26694,0.82638,0.89502,0.7134,0.83382,0.59375,1.04408,0.57448,1.17118,0.000326467,0.000326467,0.000326467
419,898.849,0.39646,0.27683,0.83209,0.89714,0.68854,0.82938,0.58685,0.9963,0.58239,1.16796,0.000325916,0.000325916,0.000325916
420,900.908,0.31209,0.23822,0.79681,0.85927,0.78209,0.84992,0.59295,1.02209,0.6203,1.18423,0.000325366,0.000325366,0.000325366
421,902.989,0.37059,0.26586,0.80356,0.83428,0.78555,0.84935,0.60589,1.06625,0.61373,1.21009,0.000324815,0.000324815,0.000324815
422,905.882,0.32268,0.23857,0.82021,0.81515,0.74872,0.82241,0.59897,1.09719,0.61715,1.22867,0.000324265,0.000324265,0.000324265
423,907.947,0.3373,0.24411,0.81589,0.86014,0.72616,0.82151,0.60826,1.0432,0.59707,1.22273,0.000323714,0.000323714,0.000323714
424,910.007,0.34565,0.2502,0.80374,0.86431,0.73411,0.82094,0.60859,1.00256,0.59187,1.23028,0.000323164,0.000323164,0.000323164
425,912.075,0.3683,0.26848,0.82858,0.87177,0.7332,0.82739,0.61433,1.02137,0.62728,1.25141,0.000322613,0.000322613,0.000322613
426,914.814,0.35867,0.24926,0.81692,0.84439,0.72572,0.8254,0.61778,0.99295,0.61546,1.24281,0.000322063,0.000322063,0.000322063
427,917.75,0.33534,0.24909,0.81171,0.78916,0.7618,0.83004,0.61265,0.96359,0.60087,1.21968,0.000321513,0.000321513,0.000321513
428,919.85,0.35482,0.25136,0.84115,0.80401,0.75728,0.83884,0.62024,1.01347,0.61841,1.20358,0.000320962,0.000320962,0.000320962
429,922.592,0.32797,0.23174,0.79544,0.82708,0.74414,0.83447,0.61423,1.04326,0.57687,1.21747,0.000320412,0.000320412,0.000320412
430,924.664,0.35083,0.25523,0.84257,0.86421,0.7196,0.83352,0.61154,1.01268,0.58807,1.22188,0.000319861,0.000319861,0.000319861
431,926.716,0.35552,0.26939,0.79897,0.87899,0.71781,0.81578,0.59011,1.01618,0.58628,1.23433,0.000319311,0.000319311,0.000319311
432,928.772,0.33287,0.23594,0.8087,0.86553,0.73322,0.81114,0.5873,0.98365,0.56828,1.19799,0.00031876,0.00031876,0.00031876
433,930.82,0.34461,0.25498,0.78301,0.87223,0.73243,0.81563,0.58804,0.9459,0.5623,1.17266,0.00031821,0.00031821,0.00031821
434,933.058,0.3927,0.26528,0.81014,0.85773,0.72961,0.80394,0.59386,0.98366,0.58826,1.15587,0.000317659,0.000317659,0.000317659
435,935.122,0.36364,0.26012,0.82647,0.85009,0.73543,0.80351,0.58063,0.99848,0.58248,1.15868,0.000317109,0.000317109,0.000317109
436,937.224,0.37291,0.2495,0.81082,0.81144,0.75747,0.8139,0.5889,1.05823,0.6048,1.16772,0.000316559,0.000316559,0.000316559
437,939.295,0.34673,0.24008,0.81046,0.79134,0.76092,0.81073,0.59024,1.02832,0.61075,1.14943,0.000316008,0.000316008,0.000316008
438,941.364,0.35886,0.25836,0.82677,0.78278,0.75205,0.82524,0.60135,1.03507,0.60604,1.13979,0.000315458,0.000315458,0.000315458
439,943.438,0.3309,0.24225,0.80276,0.7818,0.76698,0.82294,0.59379,0.98468,0.59752,1.13463,0.000314907,0.000314907,0.000314907
440,945.632,0.33108,0.23196,0.81203,0.80988,0.73389,0.81583,0.60523,0.97865,0.58552,1.13096,0.000314357,0.000314357,0.000314357
441,947.675,0.34246,0.24848,0.82396,0.88747,0.6867,0.82341,0.61013,0.96917,0.57802,1.11701,0.000313806,0.000313806,0.000313806
442,949.739,0.33114,0.23317,0.80594,0.8821,0.689,0.82566,0.61193,0.9871,0.58948,1.13391,0.000313256,0.000313256,0.000313256
443,951.816,0.32671,0.22589,0.81971,0.81901,0.72587,0.82421,0.59946,1.00779,0.58873,1.13784,0.000312706,0.000312706,0.000312706
444,953.869,0.32521,0.24037,0.80049,0.84485,0.73533,0.8315,0.59894,0.99602,0.60069,1.15713,0.000312155,0.000312155,0.000312155
445,955.921,0.34262,0.24406,0.82442,0.86688,0.73684,0.8262,0.60262,1.01373,0.58875,1.18046,0.000311605,0.000311605,0.000311605
446,958.169,0.34065,0.24136,0.81113,0.87838,0.77093,0.84678,0.60798,1.0466,0.57249,1.23606,0.000311054,0.000311054,0.000311054
447,960.249,0.36644,0.25829,0.83923,0.85478,0.78653,0.85455,0.6279,1.04206,0.56729,1.26425,0.000310504,0.000310504,0.000310504
448,963.024,0.38121,0.26432,0.79502,0.87322,0.76491,0.83849,0.59849,1.03218,0.55457,1.29099,0.000309953,0.000309953,0.000309953
449,965.08,0.35292,0.25481,0.80024,0.80543,0.79245,0.84188,0.60297,1.04836,0.56475,1.29117,0.000309403,0.000309403,0.000309403
450,967.129,0.39836,0.28706,0.81474,0.79575,0.79963,0.85802,0.60972,1.01822,0.59919,1.28733,0.000308852,0.000308852,0.000308852
451,969.194,0.36116,0.25359,0.81509,0.79265,0.80311,0.87001,0.60893,1.01492,0.59613,1.28691,0.000308302,0.000308302,0.000308302
452,971.267,0.3068,0.22692,0.81447,0.84924,0.72311,0.82706,0.6029,1.00311,0.57364,1.2777,0.000307752,0.000307752,0.000307752
453,973.473,0.32614,0.23346,0.79023,0.85062,0.72253,0.82534,0.59176,1.01973,0.59364,1.25206,0.000307201,0.000307201,0.000307201
454,975.543,0.33935,0.24265,0.82064,0.85872,0.71958,0.82697,0.61249,1.04716,0.60163,1.24801,0.000306651,0.000306651,0.000306651
455,977.616,0.32624,0.23805,0.79151,0.84185,0.71774,0.82604,0.60541,1.00531,0.59108,1.21091,0.0003061,0.0003061,0.0003061
456,979.698,0.35452,0.25106,0.83631,0.83048,0.71448,0.82673,0.59805,0.99681,0.57047,1.28348,0.00030555,0.00030555,0.00030555
457,981.734,0.35779,0.24815,0.80124,0.83297,0.75901,0.83699,0.59262,1.01732,0.57855,1.27495,0.000304999,0.000304999,0.000304999
458,983.94,0.36025,0.25462,0.81849,0.87553,0.72949,0.83702,0.59618,0.98387,0.54136,1.26158,0.000304449,0.000304449,0.000304449
459,985.985,0.31777,0.23846,0.84036,0.88495,0.74578,0.82832,0.57179,0.99639,0.55146,1.24395,0.000303898,0.000303898,0.000303898
460,988.046,0.34585,0.26064,0.80412,0.87737,0.75527,0.83031,0.57959,1.00167,0.54393,1.2544,0.000303348,0.000303348,0.000303348
461,990.09,0.30384,0.22073,0.80241,0.86945,0.76645,0.82747,0.57991,1.01119,0.56325,1.23154,0.000302798,0.000302798,0.000302798
462,992.119,0.30531,0.24558,0.83531,0.86034,0.76718,0.8304,0.58138,1.01892,0.58021,1.25856,0.000302247,0.000302247,0.000302247
463,994.193,0.36256,0.24369,0.81416,0.82434,0.74108,0.80007,0.57339,1.02439,0.59091,1.24879,0.000301697,0.000301697,0.000301697
464,996.276,0.35024,0.25537,0.82006,0.82965,0.7543,0.80747,0.57697,1.04119,0.59389,1.24398,0.000301146,0.000301146,0.000301146
465,998.496,0.31014,0.23193,0.81053,0.86824,0.72436,0.80338,0.58312,1.05027,0.60716,1.26348,0.000300596,0.000300596,0.000300596
466,1000.56,0.32922,0.25371,0.8187,0.80807,0.74357,0.82018,0.59253,1.02816,0.59671,1.28288,0.000300045,0.000300045,0.000300045
467,1002.58,0.31671,0.22804,0.79378,0.84004,0.76157,0.82789,0.59067,0.99975,0.58681,1.25016,0.000299495,0.000299495,0.000299495
468,1004.64,0.33685,0.23846,0.8171,0.82675,0.75664,0.82494,0.59436,1.03283,0.59509,1.23444,0.000298945,0.000298945,0.000298945
469,1006.68,0.31839,0.23093,0.80894,0.81934,0.75464,0.81491,0.57865,1.08766,0.62404,1.26481,0.000298394,0.000298394,0.000298394
470,1008.75,0.31606,0.22908,0.80926,0.83664,0.74499,0.83212,0.58012,1.11837,0.64734,1.30584,0.000297844,0.000297844,0.000297844
471,1010.96,0.33652,0.2375,0.81506,0.86831,0.71175,0.82048,0.57339,1.03615,0.62974,1.24559,0.000297293,0.000297293,0.000297293
472,1013.03,0.34218,0.23555,0.82519,0.88808,0.71216,0.81847,0.57467,1.04041,0.64375,1.23364,0.000296743,0.000296743,0.000296743
473,1015.13,0.3355,0.23364,0.80695,0.87987,0.71858,0.83456,0.58649,1.03123,0.63233,1.2211,0.000296192,0.000296192,0.000296192
474,1017.2,0.32705,0.24049,0.80875,0.86877,0.71795,0.83694,0.59025,1.03399,0.60435,1.2188,0.000295642,0.000295642,0.000295642
475,1019.27,0.29191,0.22498,0.82143,0.85822,0.72251,0.83134,0.57585,1.06749,0.58306,1.26835,0.000295091,0.000295091,0.000295091
476,1021.32,0.34123,0.25039,0.80956,0.83169,0.76895,0.8397,0.58335,1.05119,0.58354,1.26571,0.000294541,0.000294541,0.000294541
477,1023.49,0.34703,0.25361,0.81966,0.85644,0.762,0.84491,0.57638,1.0585,0.60521,1.23926,0.000293991,0.000293991,0.000293991
478,1025.54,0.36285,0.25678,0.79102,0.8479,0.75399,0.84024,0.58073,1.07972,0.63638,1.26782,0.00029344,0.00029344,0.00029344
479,1027.61,0.30649,0.22138,0.80518,0.83109,0.75308,0.82911,0.57872,1.05537,0.63131,1.25937,0.00029289,0.00029289,0.00029289
480,1029.66,0.34663,0.25196,0.80341,0.84327,0.7651,0.82801,0.57928,1.0374,0.59744,1.27874,0.000292339,0.000292339,0.000292339
481,1031.72,0.34655,0.24662,0.8059,0.78045,0.73616,0.80377,0.55176,1.02948,0.65151,1.27411,0.000291789,0.000291789,0.000291789
482,1033.77,0.35449,0.25253,0.80644,0.84701,0.69428,0.80571,0.5565,1.02589,0.6944,1.24559,0.000291238,0.000291238,0.000291238
483,1035.83,0.30567,0.22053,0.79719,0.86634,0.69726,0.80081,0.56087,1.02818,0.67424,1.26576,0.000290688,0.000290688,0.000290688
484,1038.04,0.32561,0.22819,0.78618,0.87407,0.6951,0.78908,0.55883,1.05031,0.65398,1.27879,0.000290137,0.000290137,0.000290137
485,1040.09,0.30938,0.20975,0.82126,0.88165,0.69767,0.80076,0.55495,1.04378,0.63883,1.27049,0.000289587,0.000289587,0.000289587
486,1042.13,0.30479,0.20944,0.80768,0.87171,0.68354,0.79842,0.55514,1.02213,0.64198,1.24013,0.000289037,0.000289037,0.000289037
487,1044.18,0.30798,0.23956,0.80668,0.83219,0.70859,0.80555,0.55635,1.02274,0.63513,1.22878,0.000288486,0.000288486,0.000288486
488,1046.25,0.32872,0.22929,0.83676,0.80809,0.70321,0.79919,0.5538,1.0499,0.62291,1.24195,0.000287936,0.000287936,0.000287936
489,1048.45,0.32889,0.23418,0.81406,0.78808,0.77275,0.80978,0.55155,1.07561,0.62122,1.25797,0.000287385,0.000287385,0.000287385
490,1050.51,0.33628,0.24731,0.81546,0.78663,0.77143,0.80934,0.55435,1.0868,0.58827,1.30067,0.000286835,0.000286835,0.000286835
491,1052.58,0.33599,0.24959,0.81549,0.78374,0.76157,0.80987,0.55791,1.04663,0.59396,1.31065,0.000286284,0.000286284,0.000286284
492,1054.64,0.3548,0.2411,0.82577,0.79837,0.75734,0.80896,0.5631,1.09615,0.59532,1.35565,0.000285734,0.000285734,0.000285734
493,1056.71,0.32068,0.22286,0.82028,0.81311,0.74065,0.80514,0.57064,1.10708,0.60584,1.31437,0.000285184,0.000285184,0.000285184
494,1058.77,0.36984,0.25649,0.80215,0.84023,0.74698,0.81577,0.57296,1.10108,0.60708,1.30179,0.000284633,0.000284633,0.000284633
495,1060.82,0.34277,0.22632,0.80113,0.86655,0.73768,0.80508,0.5658,1.12438,0.60562,1.38142,0.000284083,0.000284083,0.000284083
496,1063.04,0.3489,0.24392,0.80963,0.87,0.75094,0.82907,0.57065,1.0737,0.5868,1.36473,0.000283532,0.000283532,0.000283532
497,1065.07,0.30969,0.22735,0.80922,0.83737,0.77814,0.83496,0.5791,1.08007,0.60386,1.34522,0.000282982,0.000282982,0.000282982
498,1067.11,0.33672,0.25644,0.82663,0.81792,0.77476,0.83235,0.57601,1.05183,0.60797,1.34677,0.000282431,0.000282431,0.000282431
499,1069.18,0.34608,0.24739,0.81014,0.80687,0.77981,0.84879,0.58717,1.05358,0.62208,1.33685,0.000281881,0.000281881,0.000281881
500,1071.26,0.31828,0.26217,0.81165,0.86155,0.74644,0.84541,0.58779,1.02509,0.61604,1.3327,0.00028133,0.00028133,0.00028133
501,1073.32,0.34233,0.25378,0.80789,0.83799,0.75156,0.83316,0.58747,1.05227,0.60985,1.33824,0.00028078,0.00028078,0.00028078
502,1075.51,0.32105,0.22936,0.80243,0.84124,0.7493,0.83631,0.58985,1.02978,0.61694,1.30878,0.00028023,0.00028023,0.00028023
503,1077.55,0.3034,0.21672,0.81167,0.85287,0.76052,0.84037,0.59711,1.01072,0.60477,1.29896,0.000279679,0.000279679,0.000279679
504,1079.6,0.2963,0.22591,0.82381,0.85298,0.76738,0.83484,0.58925,0.99436,0.59429,1.29354,0.000279129,0.000279129,0.000279129
505,1081.65,0.32582,0.23997,0.8215,0.85464,0.76681,0.83677,0.59413,1.00458,0.59404,1.30185,0.000278578,0.000278578,0.000278578
506,1083.69,0.34072,0.24889,0.83651,0.86104,0.77251,0.83947,0.59461,0.97382,0.55753,1.30199,0.000278028,0.000278028,0.000278028
507,1085.74,0.31223,0.22819,0.82151,0.83073,0.7538,0.82911,0.59387,1.02054,0.55621,1.27303,0.000277477,0.000277477,0.000277477
508,1087.96,0.29904,0.23134,0.78838,0.88399,0.76209,0.84677,0.59733,1.05229,0.55566,1.23871,0.000276927,0.000276927,0.000276927
509,1090.05,0.33625,0.24084,0.80041,0.88358,0.75887,0.85105,0.59563,1.03575,0.56308,1.22228,0.000276376,0.000276376,0.000276376
510,1092.12,0.30116,0.22517,0.79754,0.85208,0.76126,0.84598,0.59444,1.01922,0.56663,1.20431,0.000275826,0.000275826,0.000275826
511,1094.19,0.31906,0.22412,0.80204,0.87551,0.74478,0.84139,0.5827,1.02203,0.56712,1.18394,0.000275276,0.000275276,0.000275276
512,1096.27,0.30607,0.21737,0.80344,0.84771,0.75782,0.83424,0.58624,1.04382,0.57779,1.18693,0.000274725,0.000274725,0.000274725
513,1098.32,0.33906,0.23681,0.8213,0.85537,0.76418,0.84139,0.58967,1.03713,0.59785,1.19137,0.000274175,0.000274175,0.000274175
514,1100.37,0.36156,0.25413,0.81437,0.83958,0.75624,0.83523,0.58078,1.04752,0.60217,1.20483,0.000273624,0.000273624,0.000273624
515,1102.57,0.30122,0.25245,0.81239,0.84358,0.7473,0.82513,0.57893,1.04748,0.58116,1.20257,0.000273074,0.000273074,0.000273074
516,1104.63,0.31598,0.24512,0.82037,0.84812,0.74408,0.8164,0.58378,1.06695,0.57941,1.18645,0.000272523,0.000272523,0.000272523
517,1106.69,0.32667,0.24026,0.79631,0.77248,0.7863,0.81578,0.57643,1.06873,0.56069,1.17458,0.000271973,0.000271973,0.000271973
518,1108.76,0.33207,0.22356,0.81122,0.84264,0.74532,0.81843,0.58053,1.05437,0.5621,1.18126,0.000271423,0.000271423,0.000271423
519,1110.84,0.33579,0.2527,0.79962,0.80463,0.75796,0.81558,0.58194,1.03273,0.57062,1.21914,0.000270872,0.000270872,0.000270872
520,1113.07,0.29245,0.22604,0.80098,0.8369,0.74255,0.82957,0.59524,1.03287,0.5809,1.24904,0.000270322,0.000270322,0.000270322
521,1115.11,0.27162,0.20538,0.80543,0.87475,0.71044,0.81479,0.59643,1.01767,0.57228,1.26553,0.000269771,0.000269771,0.000269771
522,1117.13,0.30077,0.21965,0.81196,0.88001,0.71377,0.81714,0.6001,0.98805,0.56134,1.24304,0.000269221,0.000269221,0.000269221
523,1119.17,0.35613,0.26751,0.81764,0.86873,0.71282,0.81753,0.60488,1.00925,0.53645,1.25046,0.00026867,0.00026867,0.00026867
524,1121.22,0.32331,0.22828,0.81665,0.85329,0.70298,0.80326,0.59559,1.02533,0.54926,1.23642,0.00026812,0.00026812,0.00026812
525,1123.27,0.32067,0.23856,0.79875,0.85049,0.70571,0.79665,0.59336,1.03511,0.56718,1.2372,0.000267569,0.000267569,0.000267569
526,1125.34,0.30038,0.23268,0.81164,0.8587,0.70509,0.80179,0.58841,1.03423,0.5686,1.23073,0.000267019,0.000267019,0.000267019
527,1127.57,0.29147,0.21729,0.8033,0.84301,0.72321,0.80477,0.58659,1.05368,0.58611,1.25201,0.000266469,0.000266469,0.000266469
528,1129.65,0.30705,0.22126,0.80326,0.84944,0.71778,0.8011,0.58445,1.04378,0.58084,1.27685,0.000265918,0.000265918,0.000265918
529,1131.71,0.31295,0.24577,0.79041,0.86384,0.7051,0.8024,0.57186,1.03847,0.58049,1.29458,0.000265368,0.000265368,0.000265368
530,1133.75,0.30683,0.21657,0.79796,0.86904,0.69881,0.79874,0.5666,1.03277,0.56759,1.27496,0.000264817,0.000264817,0.000264817
531,1135.81,0.32131,0.23281,0.81121,0.80885,0.74795,0.79127,0.56863,1.04,0.56224,1.28496,0.000264267,0.000264267,0.000264267
532,1137.85,0.34333,0.23684,0.82158,0.80411,0.74765,0.79552,0.57842,1.04066,0.5777,1.26764,0.000263716,0.000263716,0.000263716
533,1140.06,0.32101,0.23589,0.80582,0.8635,0.70916,0.79421,0.57961,1.04004,0.56019,1.26544,0.000263166,0.000263166,0.000263166
534,1142.1,0.34471,0.24722,0.81807,0.86004,0.70838,0.79593,0.58626,1.02841,0.53576,1.28123,0.000262615,0.000262615,0.000262615
535,1144.17,0.28804,0.22354,0.81574,0.82693,0.71506,0.7986,0.59003,1.0743,0.56293,1.30193,0.000262065,0.000262065,0.000262065
536,1146.25,0.32691,0.23917,0.7978,0.82258,0.71516,0.7984,0.59628,1.09677,0.56908,1.28568,0.000261515,0.000261515,0.000261515
537,1148.3,0.34748,0.24881,0.79879,0.86942,0.69662,0.8042,0.5911,1.08379,0.56495,1.2519,0.000260964,0.000260964,0.000260964
538,1150.36,0.3096,0.23123,0.80395,0.86697,0.69733,0.80871,0.58294,1.10678,0.5632,1.25875,0.000260414,0.000260414,0.000260414
539,1152.57,0.32554,0.23847,0.81355,0.81506,0.72693,0.80577,0.5799,1.11924,0.56703,1.26038,0.000259863,0.000259863,0.000259863
540,1154.6,0.27405,0.20906,0.80916,0.83072,0.72442,0.82267,0.58827,1.07041,0.55093,1.22008,0.000259313,0.000259313,0.000259313
541,1156.64,0.2936,0.24141,0.80418,0.86082,0.71317,0.81461,0.58567,1.064,0.56171,1.23727,0.000258762,0.000258762,0.000258762
542,1158.67,0.30499,0.23309,0.78337,0.89073,0.70698,0.81742,0.5836,1.05428,0.55318,1.2405,0.000258212,0.000258212,0.000258212
543,1160.72,0.32098,0.23739,0.82079,0.89074,0.689,0.81052,0.58789,1.04263,0.55653,1.25233,0.000257662,0.000257662,0.000257662
544,1162.78,0.26946,0.20847,0.81488,0.88769,0.68911,0.81034,0.58544,1.02337,0.53965,1.27682,0.000257111,0.000257111,0.000257111
545,1164.84,0.33915,0.23314,0.80006,0.87238,0.69562,0.80751,0.5824,1.02046,0.5585,1.27,0.000256561,0.000256561,0.000256561
546,1167.06,0.32772,0.24951,0.78353,0.85849,0.69169,0.81106,0.58953,1.00749,0.5695,1.26381,0.00025601,0.00025601,0.00025601
547,1169.11,0.3092,0.222,0.78375,0.85252,0.69395,0.78986,0.57705,0.99571,0.56864,1.27121,0.00025546,0.00025546,0.00025546
